Symbol,Name,Last,Opinion,"20D Rel Str","20D His Vol","20D Avg Vol","52W Low","52W High"
WNC,"Wabash National Corp",17.95,"100% Sell",38.23%,33.23%,439215,17.47,26.54
WPG,"Washington Prime Group Inc",7.34,"48% Sell",42.32%,33.58%,2102735,5.4,9
WRLD,"World Acceptance Cp",111.49,"32% Buy",50.88%,45.41%,79865,71.02,125.14
WSR,"Whitestone REIT",12.97,"88% Buy",57.54%,20.30%,222525,10.06,15.15
WTS,"Watts Water Technologies",82.4,"24% Buy",48.92%,17.23%,117460,59.15,93.35
WWE,"World Wrestling Entertainment",77.67,"16% Buy",56.54%,27.69%,1606000,20.62,85.93
WWW,"Wolverine World Wide",37.5,"96% Buy",61.83%,29.18%,638950,25.25,37.92
XOXO,"Xoxo Group Inc",29.01,"40% Sell",39.76%,46.59%,195560,17.49,35.83
XPER,"Xperi Corp",16.55,"24% Sell",45.85%,27.54%,306835,15.6,28.33
ZEUS,"Olympic Steel Inc",22.54,"16% Buy",49.90%,36.07%,61795,16.58,25.84
ZUMZ,"Zumiez Inc",28.6,"72% Buy",70.23%,35.74%,442775,11.43,31.55
"Downloaded from Barchart.com as of 08-14-2018 01:31am CDT"
